流水號,開課系所,課程概述,課程目標,課程要求,評量方式,預期學習時數
25176,機械工程學研究所,,,,,
29067,機械工程學研究所,,,,,
59426,機械工程學研究所,,,,,
10643,機械工程學研究所,,,,,
51541,機械工程學研究所,,,,,
34176,機械工程學研究所,,,,,
11097,機械工程學研究所,,,,,
13676,機械工程學研究所,,,,,
54048,機械工程學研究所,,,,,
21498,機械工程學研究所,,,,,
44665,機械工程學研究所,,,,,
41093,機械工程學研究所,,,,,
29270,機械工程學研究所,,,,,
20937,機械工程學研究所,,,,,
10215,機械工程學研究所,,,,,
45189,機械工程學研究所,,,,,
24357,機械工程學研究所,,,,,
57449,機械工程學研究所,,,,,
34303,機械工程學研究所,,,,,
58589,機械工程學研究所,,,,,
20035,機械工程學研究所,,,,,
59281,機械工程學研究所,,,,,
17396,機械工程學研究所,,,,,
17630,機械工程學研究所,,,,,
35762,機械工程學研究所,,,,,
24177,機械工程學研究所,,,,,
31932,機械工程學研究所,,,,,
51323,機械工程學研究所,,,,,
56969,機械工程學研究所,,,,,
52726,機械工程學研究所,,,,,
33730,機械工程學研究所,,,,,
28872,醫學系,,,,,
40300,醫學系,,,,,
46291,醫學系,,,,,
38880,醫學系,,,,,
13879,醫學系,,,,,
25793,醫學系,,,,,
30740,醫學系,,,,,
35732,醫學系,,,,,
34369,醫學系,,,,,
29263,醫學系,,,,,
44457,醫學系,,,,,
21697,醫學系,,,,,
54923,醫學系,,,,,
38293,醫學系,,,,,
54603,醫學系,,,,,
58798,醫學系,,,,,
21812,醫學系,,,,,
42518,醫學系,,,,,
51102,醫學系,,,,,
35000,醫學系,,,,,
20208,全球衛生碩士學位學程,,,,,
18899,全球衛生碩士學位學程,,,,,
15559,全球衛生碩士學位學程,,,,,
57942,全球衛生碩士學位學程,,,,,
48269,企業管理組 / 科技管理組,,,,,
19926,微生物及免疫學組,,,,,
33897,微生物學研究所熱帶醫學暨寄生蟲學組,,,,,
37551,微生物學研究所熱帶醫學暨寄生蟲學組,,,,,
56254,微生物學研究所熱帶醫學暨寄生蟲學組,,,,,
55229,,,,,,
40236,微生物學研究所,,,,,
46909,微生物學研究所,,,,,
49488,微生物學研究所,,,,,
45848,微生物學研究所,,,,,
59389,微生物學研究所,,,,,
35971,分子醫學研究所,,,,,
58339,分子醫學研究所,,,,,
28524,分子醫學研究所,,,,,
13456,公共衛生碩士學位學程,,,,,
32528,公共衛生碩士學位學程,,,,,
23577,公共衛生碩士學位學程,,,,,
54787,公共衛生碩士學位學程,,,,,
10327,公共衛生碩士學位學程,,,,,
15425,公共衛生碩士學位學程,,,,,
21524,公共衛生碩士學位學程,,,,,
95035,公共衛生碩士學位學程,,,,,
95036,公共衛生碩士學位學程,,,,,
95077,公共衛生碩士學位學程,,,,,
95096,公共衛生碩士學位學程,,,,,
23468,公共衛生碩士學位學程,,,,,
20697,材料科學與工程學系,,,,,
25546,材料科學與工程學系,,,,,
18535,材料科學與工程學研究所,,,,,
38338,材料科學與工程學系,,,,,
11044,材料科學與工程學系,,,,,
40868,材料科學與工程學系,,,,,
58460,材料科學與工程學系,,,,,
50930,材料科學與工程學系,,,,,
29910,材料科學與工程學系,,,,,
27776,材料科學與工程學系,,,,,
43140,材料科學與工程學系,,,,,
35909,材料科學與工程學系,,,,,
33982,材料科學與工程學系,,,,,
46661,材料科學與工程學系,,,,,
18554,材料科學與工程學系,,,,,
39413,材料科學與工程學系,,,,,
45561,材料科學與工程學系,,,,,
54541,材料科學與工程學系,,,,,
35836,材料科學與工程學系,,,,,
40279,材料科學與工程學系,,,,,
15404,材料科學與工程學系,,,,,
37015,材料科學與工程學系,,,,,
51425,材料科學與工程學系,,,,,
22050,材料科學與工程學系,,,,,
54319,材料科學與工程學系,,,,,
41261,材料科學與工程學系,,,,,
46435,材料科學與工程學系,,,,,
34945,材料科學與工程學系,,,,,
33173,材料科學與工程學系 / 元件材料與異質整合碩士學位學程 / 元件材料與異質整合博士學位學程 / 材料科學與工程學研究所,,,,,
44200,材料科學與工程學系 / 材料科學與工程學研究所,,,,,
37897,材料科學與工程學研究所,,,,,
27700,材料科學與工程學研究所,,,,,
15681,材料科學與工程學研究所,,,,,
18814,材料科學與工程學研究所,,,,,
57785,材料科學與工程學研究所,,,,,
23000,材料科學與工程學研究所,,,,,
44899,材料科學與工程學研究所,,,,,
13774,材料科學與工程學研究所,,,,,
11267,材料科學與工程學研究所,,,,,
32654,材料科學與工程學研究所,,,,,
55474,材料科學與工程學研究所,,,,,
18081,材料科學與工程學研究所,,,,,
57187,材料科學與工程學研究所,,,,,
26324,材料科學與工程學研究所,,,,,
15001,材料科學與工程學研究所,,,,,
56911,材料科學與工程學研究所,,,,,
54531,材料科學與工程學研究所,,,,,
35137,材料科學與工程學研究所,,,,,
15804,材料科學與工程學研究所,,,,,
45893,材料科學與工程學研究所,,,,,
41977,材料科學與工程學研究所,,,,,
19104,材料科學與工程學研究所,,,,,
45831,材料科學與工程學研究所,,,,,
54207,材料科學與工程學研究所,,,,,
20393,材料科學與工程學研究所,,,,,
23781,材料科學與工程學研究所,,,,,
25700,材料科學與工程學研究所,,,,,
22893,材料科學與工程學研究所,,,,,
31214,材料科學與工程學研究所,,,,,
34266,材料科學與工程學研究所,,,,,
32903,材料科學與工程學研究所,,,,,
54108,材料科學與工程學研究所,,,,,
34581,材料科學與工程學研究所,,,,,
37713,材料科學與工程學研究所,,,,,
51956,材料科學與工程學研究所,,,,,
10154,材料科學與工程學研究所,,,,,
37735,材料科學與工程學研究所,,,,,
35084,材料科學與工程學研究所,,,,,
11224,材料科學與工程學研究所,,,,,
54472,植物醫學碩士學位學程,,,,,
24119,分子科學與技術國際研究生博士學位學程,,,,,
49395,分子科學與技術國際研究生博士學位學程,,,,,
11313,分子科學與技術國際研究生博士學位學程,,,,,
20011,分子科學與技術國際研究生博士學位學程,,,,,
95097,分子科學與技術國際研究生博士學位學程,,,,,
34044,音樂學研究所,,,,,
41246,音樂學研究所,,,,,
95040,國家理論科學研究中心,,,,,
95094,國家理論科學研究中心,,,,,
42307,奈米工程與科學碩士學位學程,,,,,
19439,奈米工程與科學碩士學位學程,,,,,
47187,奈米工程與科學碩士學位學程,,,,,
56144,奈米工程與科學碩士學位學程,,,,,
43054,奈米工程與科學碩士學位學程,,,,,
28403,奈米工程與科學碩士學位學程,,,,,
26026,奈米工程與科學碩士學位學程,,,,,
15498,奈米工程與科學碩士學位學程,,,,,
24396,奈米工程與科學碩士學位學程,,,,,
31442,奈米工程與科學碩士學位學程,,,,,
28048,奈米工程與科學碩士學位學程,,,,,
55661,奈米工程與科學碩士學位學程,,,,,
29879,奈米工程與科學碩士學位學程,,,,,
49697,奈米工程與科學碩士學位學程,,,,,
20724,奈米工程與科學碩士學位學程,,,,,
41587,奈米工程與科學碩士學位學程,,,,,
44664,奈米工程與科學碩士學位學程,,,,,
31337,奈米工程與科學碩士學位學程,,,,,
10449,奈米工程與科學碩士學位學程,,,,,
57306,奈米工程與科學博士學位學程,,,,,
24296,奈米工程與科學博士學位學程,,,,,
20158,奈米工程與科學博士學位學程,,,,,
28757,奈米工程與科學博士學位學程,,,,,
29508,奈米工程與科學博士學位學程,,,,,
48646,奈米工程與科學博士學位學程,,,,,
32390,奈米工程與科學博士學位學程,,,,,
29583,奈米工程與科學博士學位學程,,,,,
21965,奈米工程與科學博士學位學程,,,,,
52207,奈米工程與科學博士學位學程,,,,,
54886,奈米工程與科學博士學位學程,,,,,
35271,奈米工程與科學博士學位學程,,,,,
51798,資訊網路與多媒體研究所,,,,,
43138,資訊網路與多媒體研究所,,,,,
25217,資訊網路與多媒體研究所,,,,,
56175,資訊網路與多媒體研究所,,,,,
33283,資訊網路與多媒體研究所,,,,,
51830,資訊網路與多媒體研究所,,,,,
13623,資訊網路與多媒體研究所,,,,,
45148,資訊網路與多媒體研究所,,,,,
27748,資訊網路與多媒體研究所,,,,,
45374,資訊網路與多媒體研究所,,,,,
54031,資訊網路與多媒體研究所,,,,,
29099,資訊網路與多媒體研究所,,,,,
49582,資訊網路與多媒體研究所,,,,,
32921,資訊網路與多媒體研究所,,,,,
50555,資訊網路與多媒體研究所,,,,,
15810,資訊網路與多媒體研究所,,,,,
11254,資訊網路與多媒體研究所,,,,,
34188,資訊網路與多媒體研究所,,,,,
17285,資訊網路與多媒體研究所,,,,,
41113,資訊網路與多媒體研究所,,,,,
55148,資訊網路與多媒體研究所,,,,,
37133,資訊網路與多媒體研究所,,,,,
36113,資訊網路與多媒體研究所,,,,,
11507,資訊網路與多媒體研究所,,,,,
36717,資訊網路與多媒體研究所,,,,,
55660,資訊網路與多媒體研究所,,,,,
31081,資訊網路與多媒體研究所,,,,,
17717,資訊網路與多媒體研究所,,,,,
56836,資訊網路與多媒體研究所,,,,,
48925,資訊網路與多媒體研究所,,,,,
26145,資訊網路與多媒體研究所,,,,,
12978,資訊網路與多媒體研究所,,,,,
52724,資訊網路與多媒體研究所,,,,,
54337,資訊網路與多媒體研究所,,,,,
57326,資訊網路與多媒體研究所,,,,,
41756,資訊網路與多媒體研究所,,,,,
12630,資訊網路與多媒體研究所,,,,,
28907,資訊網路與多媒體研究所,,,,,
22098,資訊網路與多媒體研究所,,,,,
38663,資訊網路與多媒體研究所,,,,,
18205,資訊網路與多媒體研究所,,,,,
40798,資訊網路與多媒體研究所,,,,,
20365,資訊網路與多媒體研究所,,,,,
42059,資訊網路與多媒體研究所,,,,,
45817,資訊網路與多媒體研究所,,,,,
50542,資訊網路與多媒體研究所,,,,,
19661,資訊網路與多媒體研究所,,,,,
12666,資訊網路與多媒體研究所,,,,,
24647,資訊網路與多媒體研究所,,,,,
19375,資訊網路與多媒體研究所,,,,,
20532,資訊網路與多媒體研究所,,,,,
51936,資訊網路與多媒體研究所,,,,,
22035,資訊網路與多媒體研究所,,,,,
25390,資訊網路與多媒體研究所,,,,,
10645,,,,,,
27618,,,,,,
15308,,,,,,
27888,國家發展研究所,,,,,
30089,國家發展研究所 / 臺灣研究學程,,,,,
50967,國家發展研究所,,,,,
11818,,,,,,
29860,國家發展研究所,,,,,
21690,國家發展研究所 / 東亞研究學分學程,,,,,
59688,國家發展研究所,,,,,
36554,國家發展研究所,,,,,
23196,護理學系,"實習：
Practice:
本課程之目的在協助學生獲得社區衛生護理實務經驗，使學生能夠：
The purpose of this course is to assist students in gaining practical experience in community health nursing so that they can
1.由實務中瞭解社區衛生護理人員在初級、次級及三級預防中的角色及功能
1. Learn about the roles and functions of community health nurses in primary, secondary and tertiary prevention in practice
2.瞭解家庭及社區生活中與健康促進、健康維持及復健相關的健康及社會因素
2. Understand the health and social factors associated with health promotion, health maintenance and recovery in family and community life
3.發展對社區中個人、家庭、及群體健康狀況的評估能力，及規劃、執行護理措施以滿足其健康需要的能力。
3. Develop the capacity to assess the health status of individuals, families, and groups in the community and to plan and implement care to meet their health needs.
4.在衛生團隊中能有效發揮團隊成員的功能
4. Function effectively as a team member in the health team
5.瞭解持續照護(continuing care)的觀念
5. Understand the concept of continuing care
6.進一步發展溝通技巧
6. Further develop communication skills
7.在個人及專業能力上繼續成長
7. Continue to grow personally and professionally","實習：
Practice:
社區衛生護理實習活動包括：1.家庭訪視2.讀書報告3.團體衛教4.家庭護理報告5.社區評估
Community health nursing practicum activities include: 1. Home visit 2. Book reading report 3. Group health education 4. Home care report 5. Community assessment","1.家庭個案管理 15% 2.家庭護理(口頭)報告10% 3.團體衛教15% 4.社區評估45% 5.學習態度及責任感15%
1. Family case management 15% 2. Home care (oral) reports 10% 3. Group health education 15% 4. Community assessment 45% 5. Learning attitudes and responsibilities 15%",,
16795,護理學研究所,,,,,
36026,護理學研究所 / 台灣大學遠距教學課程,,,,,
48534,護理學研究所,,,,,
36711,護理學研究所,,,,,
42691,護理學研究所,,,,,
13904,護理學研究所,,,,,
48402,護理學研究所,,,,,
40511,護理學研究所,,,,,
55472,護理學研究所,,,,,
95091,護理學研究所,,,,,
15063,護理學研究所,,,,,
35954,護理學研究所,,,,,
95092,護理學研究所,,,,,
95048,護理學研究所,,,,,
48993,護理學研究所,,,,,
42627,,,,,,
36477,,,,,,
16354,海洋化學組 / 海洋科學學程 / 理學院院學士學位,,,,,
11893,海洋物理組,,,,,
32328,海洋地質及地球物理,,,,,
58421,海洋地質及地球物理,,,,,
36841,海洋生物及漁業組 / 地球系統科學學程 / 漁業科學研究所,,,,,
17800,海洋物理組,,,,,
26381,海洋生物及漁業組 / 漁業科學研究所,,,,,
59306,海洋地質及地球物理,,,,,
18225,海洋地質及地球物理,,,,,
24719,海洋化學組,,,,,
42395,海洋化學組,,,,,
21164,海洋物理組 / 海洋化學組 / 海洋地質及地球物理 / 海洋生物及漁業組,,,,,
24387,海洋研究所,,,,,
41957,海洋研究所,,,,,
55360,海洋研究所,,,,,
57994,電機工程學研究所 / 光電工程學研究所,,,,,
26509,光電工程學研究所,,,,,
38259,光電工程學研究所,,,,,
